"Time (seconds)","Speed (mph)","Grade (rise/run)","Key On/Off (1/0)","Engine Speed (rpm)","Engine Torque (Nm)","Engine Power (kW)"
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,0,0,0,0,0,0
4,0,0,0,0,0,0
5,0,0,0,0,0,0
6,0,0,0,0,0,0
7,0,0,0,0,0,0
8,0,0,0,0,0,0
9,0,0,0,0,0,0
10,0,0,0,0,0,0
11,0,0,0,0,0,0
12,0,0,0,0,0,0
13,0,0,0,0,0,0
14,0,0,0,0,0,0
15,0,0,0,0,0,0
16,0,0,0,0,0,0
17,0,0,0,0,0,0
18,0,0,0,0,0,0
19,0,0,0,0,0,0
20,0,0,0,0,0,0
21,0,0,0,0,0,0
22,0,0,0,0,0,0
23,0,0,0,0,0,0
24,0,0,0,0,0,0
25,0,0,0,0,0,0
26,0,0,0,0,0,0
27,0,0,0,0,0,0
28,0,0,0,0,0,0
29,0,0,0,0,0,0
30,0,0,0,0,0,0
31,0,0,0,0,0,0
32,0,0,0,0,0,0
33,0,0,0,0,0,0
34,0,0,0,0,0,0
35,0,0,0,0,0,0
36,0,0,0,0,0,0
37,0,0,0,0,0,0
38,0,0,0,0,0,0
39,0,0,0,0,0,0
40,0,0,0,0,0,0
41,0,0,0,0,0,0
42,0,0,0,0,0,0
43,0,0,0,0,0,0
44,0,0,0,0,0,0
45,0,0,0,0,0,0
46,0,0,0,0,0,0
47,0,0,0,0,0,0
48,0,0,0,0,0,0
49,0,0,0,0,0,0
50,0,0,0,0,0,0
51,0,0,0,0,0,0
52,0,0,0,0,0,0
53,0,0,0,0,0,0
54,0,0,0,0,0,0
55,0,0,0,0,0,0
56,0,0,0,0,0,0
57,0,0,0,0,0,0
58,0,0,0,0,0,0
59,0,0,0,0,0,0
60,0,0,0,0,0,0
61,0,0,0,0,0,0
62,0,0,0,0,0,0
63,0,0,0,0,0,0
64,0,0,0,0,0,0
65,0,0,0,0,0,0
66,0,0,0,0,0,0
67,0,0,0,0,0,0
68,0,0,0,0,0,0
69,0,0,0,0,0,0
70,0,0,0,0,0,0
71,0,0,0,0,0,0
72,0,0,0,0,0,0
73,0,0,0,0,0,0
74,0,0,0,0,0,0
75,0,0,0,0,0,0
76,0,0,0,0,0,0
77,0,0,0,0,0,0
78,0,0,0,0,0,0
79,0,0,0,0,0,0
80,0,0,0,0,0,0
81,0,0,0,0,0,0
82,0,0,0,0,0,0
83,0,0,0,0,0,0
84,0,0,0,0,0,0
85,0,0,0,0,0,0
86,0,0,0,0,0,0
87,0,0,0,0,0,0
88,0,0,0,0,0,0
89,0,0,0,0,0,0
90,0,0,0,0,0,0
91,0,0,0,0,0,0
92,0,0,0,0,0,0
93,0,0,0,0,0,0
94,0,0,0,0,0,0
95,0,0,0,0,0,0
96,0,0,0,0,0,0
97,0,0,0,0,0,0
98,0,0,0,0,0,0
99,0,0,0,0,0,0
100,0,0,0,0,0,0
101,0,0,0,0,0,0
102,0,0,0,0,0,0
103,0,0,0,0,0,0
104,0,0,0,0,0,0
105,0,0,0,0,0,0
106,0,0,0,0,0,0
107,0,0,0,0,0,0
108,0,0,0,0,0,0
109,0,0,0,0,0,0
110,0,0,0,0,0,0
111,0,0,0,0,0,0
112,0,0,0,0,0,0
113,0,0,0,0,0,0
114,0,0,0,0,0,0
115,0,0,0,0,0,0
116,0,0,0,0,0,0
117,0,0,0,0,0,0
118,0,0,0,0,0,0
119,0,0,0,0,0,0
120,0,0,0,0,0,0
121,0,0,0,0,0,0
122,0,0,0,0,0,0
123,0,0,0,0,0,0
124,0,0,0,0,0,0
125,0,0,0,0,0,0
126,0,0,0,0,0,0
127,0,0,0,0,0,0
128,0,0,0,0,0,0
129,0,0,0,0,0,0
130,0,0,0,0,0,0
131,0,0,0,0,0,0
132,0,0,0,0,0,0
133,0,0,0,0,0,0
134,0,0,0,0,0,0
135,0,0,0,0,0,0
136,0,0,0,0,0,0
137,0,0,0,0,0,0
138,0,0,0,0,0,0
139,0,0,0,0,0,0
140,0,0,0,0,0,0
141,0,0,0,0,0,0
142,0,0,0,0,0,0
143,0,0,0,0,0,0
144,0,0,0,0,0,0
145,0,0,0,0,0,0
146,0,0,0,0,0,0
147,0,0,0,0,0,0
148,0,0,0,0,0,0
149,0,0,0,0,0,0
150,0,0,0,0,0,0
151,0,0,0,0,0,0
152,0,0,0,0,0,0
153,0,0,0,0,0,0
154,0,0,0,0,0,0
155,0,0,0,0,0,0
156,0,0,0,0,0,0
157,0,0,0,0,0,0
158,0,0,0,0,0,0
159,0,0,0,0,0,0
160,0,0,0,0,0,0
161,0,0,0,0,0,0
162,0,0,0,0,0,0
163,0,0,0,0,0,0
164,0,0,0,0,0,0
165,0,0,0,0,0,0
166,0,0,0,0,0,0
167,0,0,0,0,0,0
168,0,0,0,0,0,0
169,0,0,0,0,0,0
170,0,0,0,0,0,0
171,0,0,0,0,0,0
172,0,0,0,0,0,0
173,0,0,0,0,0,0
174,0,0,0,0,0,0
175,0,0,0,0,0,0
176,0,0,0,0,0,0
177,0,0,0,0,0,0
178,0,0,0,0,0,0
179,0,0,0,0,0,0
180,0,0,0,0,0,0
181,0,0,0,0,0,0
182,0,0,0,0,0,0
183,0,0,0,0,0,0
184,0,0,0,0,0,0
185,0,0,0,0,0,0
186,0,0,0,0,0,0
187,0,0,0,0,0,0
188,0,0,0,0,0,0
189,0,0,0,0,0,0
190,0,0,0,0,0,0
191,0,0,0,0,0,0
192,0,0,0,0,0,0
193,0,0,0,0,0,0
194,0,0,0,0,0,0
195,0,0,0,0,0,0
196,0,0,0,0,0,0
197,0,0,0,0,0,0
198,0,0,0,0,0,0
199,0,0,0,0,0,0
200,0,0,0,0,0,0
201,0,0,0,0,0,0
202,0,0,0,0,0,0
203,0,0,0,0,0,0
204,0,0,0,0,0,0
205,0,0,0,0,0,0
206,0,0,0,0,0,0
207,0,0,0,0,0,0
208,0,0,0,0,0,0
209,0,0,0,0,0,0
210,0,0,0,0,0,0
211,0,0,0,0,0,0
212,0,0,0,0,0,0
213,0,0,0,0,0,0
214,0,0,0,0,0,0
215,0,0,1,116.75,740.4,9.05
216,0,0,1,699.62,30.85,2.26
217,0,0,1,596.75,-30.85,0
218,0,0,1,579.25,30.85,1.87
219,0,0,1,590,30.85,1.91
220,0,0,1,587.75,61.7,3.8
221,0,0,1,596.38,30.85,1.93
222,0,0,1,598.25,30.85,1.93
223,0,0,1,597.12,30.85,1.93
224,0,0,1,598.88,30.85,1.93
225,0,0,1,599.62,30.85,1.94
226,0,0,1,598.25,30.85,1.93
227,0,0,1,598.5,30.85,1.93
228,0,0,1,599,30.85,1.94
229,0,0,1,599.38,30.85,1.94
230,0,0,1,596.88,30.85,1.93
231,0,0,1,597.38,30.85,1.93
232,0,0,1,600.25,30.85,1.94
233,0,0,1,592.12,30.85,1.91
234,0,0,1,599.62,30.85,1.94
235,0,0,1,599,30.85,1.94
236,0,0,1,599.5,30.85,1.94
237,0,0,1,599,30.85,1.94
238,0,0,1,598.25,30.85,1.93
239,0,0,1,598.62,30.85,1.93
240,0,0,1,599.12,30.85,1.94
241,0,0,1,597.25,30.85,1.93
242,0,0,1,598.38,30.85,1.93
243,0,0,1,598.5,30.85,1.93
244,0,0,1,598.62,30.85,1.93
245,0,0,1,597.25,30.85,1.93
246,0,0,1,598.38,30.85,1.93
247,0,0,1,599.5,30.85,1.94
248,0,0,1,599.75,0,0
249,0,0,1,597.5,30.85,1.93
250,0,0,1,594.38,30.85,1.92
251,0,0,1,580.12,370.2,22.49
252,0,0,1,595.25,370.2,23.08
253,0.71,0.0028,1,614,339.35,21.82
254,1.76,0.0028,1,604.62,185.1,11.72
255,2.21,0.0028,1,597.12,185.1,11.57
256,2.98,0.0028,1,589.88,215.95,13.34
257,4,0.0028,1,589.38,277.65,17.14
258,4.82,0.0028,1,618,0,0
259,4.71,0.0028,1,585.12,123.4,7.56
260,4.64,0.0028,1,592.5,123.4,7.66
261,4.71,0.0028,1,599.5,92.55,5.81
262,4.73,0.0028,1,601.25,92.55,5.83
263,4.76,0.0028,1,602.12,92.55,5.84
264,4.78,0.0028,1,606.62,61.7,3.92
265,4.79,0.0028,1,607.75,61.7,3.93
266,4.77,0.0028,1,603,61.7,3.9
267,4.78,0.0028,1,604.25,30.85,1.95
268,4.77,0.0028,1,602.62,61.7,3.89
269,4.76,0.0028,1,602.25,30.85,1.95
270,4.75,0.0028,1,600.12,61.7,3.88
271,4.75,0.0028,1,600,61.7,3.88
272,4.76,0.0028,1,598.88,61.7,3.87
273,4.75,0.0028,1,598.25,61.7,3.87
274,4.76,0.0028,1,599.88,61.7,3.88
275,4.75,0.0028,1,600.88,30.85,1.94
276,4.75,0.0028,1,598.88,61.7,3.87
277,4.75,0.0028,1,597.5,61.7,3.86
278,4.76,0.0028,1,601,30.85,1.94
279,4.77,0.0028,1,600.75,30.85,1.94
280,4.8,0.0028,1,599.12,30.85,1.94
281,4.74,0.0028,1,597.75,61.7,3.86
282,4.78,0.0028,1,603.62,0,0
283,4.76,0.0028,1,597,30.85,1.93
284,4.75,0.0028,1,601.38,30.85,1.94
285,4.77,0.0028,1,600.75,30.85,1.94
286,4.76,0.0028,1,599.38,30.85,1.94
287,4.8,0.0028,1,601.12,0,0
288,4.79,0.0028,1,606.5,0,0
289,4.76,0.0028,1,600.88,30.85,1.94
290,4.72,0.0028,1,593.5,61.7,3.83
291,4.75,0.0028,1,598.38,61.7,3.87
292,4.74,0.0028,1,595.38,61.7,3.85
293,4.67,0.0028,1,586.12,92.55,5.68
294,4.7,0.0028,1,597.62,61.7,3.86
295,4.75,0.0028,1,602.62,30.85,1.95
296,4.79,0.0028,1,600.38,61.7,3.88
297,4.77,0.0028,1,601.25,61.7,3.88
298,4.76,0.0028,1,598.38,61.7,3.87
299,4.76,0.0028,1,599.75,61.7,3.88
300,4.8,0.0028,1,607.62,0,0
301,4.78,0.0028,1,602.38,30.85,1.95
302,4.77,0.0028,1,600.25,30.85,1.94
303,4.74,0.0028,1,598.12,30.85,1.93
304,4.77,0.0028,1,600.88,30.85,1.94
305,4.77,0.0028,1,599.75,30.85,1.94
306,4.54,0.0028,1,600.12,30.85,1.94
307,4.09,0.0028,1,600,30.85,1.94
308,3.47,0.0028,1,598.62,30.85,1.93
309,3.3,0.0028,1,599.25,92.55,5.81
310,3.66,0.0028,1,564.25,215.95,12.76
311,4.52,0.0028,1,621.88,154.25,10.05
312,4.88,0.0028,1,620.88,-61.7,0
313,5.09,0.0028,1,692.88,30.85,2.24
314,5.98,0.0028,1,800.25,123.4,10.34
315,6.58,0.0028,1,861.5,154.25,13.92
316,7.1,0.0028,1,926.88,61.7,5.99
317,7.18,0.0028,1,918,-30.85,0
318,7.21,0.0028,1,914.25,30.85,2.95
319,7.36,0.0028,1,934.5,30.85,3.02
320,7.35,0.0028,1,869.25,-246.8,0
321,6.29,0.0028,1,722.12,-246.8,0
322,4.95,0.0028,1,594.5,0,0
323,4.62,0.0028,1,581.88,61.7,3.76
324,4.69,0.0028,1,595.5,30.85,1.92
325,4.71,0.0028,1,594.62,30.85,1.92
326,4.75,0.0028,1,636.88,154.25,10.29
327,5.26,0.0028,1,697,92.55,6.76
328,5.73,0.0028,1,739.25,61.7,4.78
329,6,0.0028,1,771.88,61.7,4.99
330,6.41,0.0028,1,845.62,185.1,16.39
331,6.98,0.0028,1,907.38,185.1,17.59
332,7.43,0.0028,1,961.75,92.55,9.32
333,7.81,0.0028,1,1008.62,123.4,13.03
334,8.21,0.0028,1,1054.25,61.7,6.81
335,8.54,0.0028,1,1073.25,-154.25,0
336,8.17,0.0028,1,741,-154.25,0
337,7.71,0.0028,1,709.75,185.1,13.76
338,7.96,0.0028,1,771.75,123.4,9.97
339,8.48,0.0028,1,824,154.25,13.31
340,8.89,0.0028,1,854.75,123.4,11.05
341,9.23,0.0028,1,881,123.4,11.38
342,9.42,0.0028,1,895.12,154.25,14.46
343,9.84,0.0028,1,949,185.1,18.4
344,10.33,0.0028,1,987.12,123.4,12.76
345,10.59,0.0028,1,1014.62,30.85,3.28
346,10.75,0.0028,1,1029.38,154.25,16.63
347,11.07,0.0028,1,1050.75,123.4,13.58
348,11.31,0.0028,1,1069,123.4,13.81
349,11.61,0.0028,1,1127.62,92.55,10.93
350,11.94,0.0028,1,1132.62,61.7,7.32
351,12.14,0.0028,1,1167.38,215.95,26.4
352,12.51,0.0028,1,1202,154.25,19.42
353,12.89,0.0028,1,1230.62,61.7,7.95
354,12.85,0.0028,1,1218.88,-154.25,0
355,12.57,0.0028,1,1170.25,-92.55,0
356,12.21,0.0028,1,1142.5,-92.55,0
357,11.96,0.0028,1,1122.12,-30.85,0
358,11.94,0.0028,1,1116.88,30.85,3.61
359,11.86,0.0028,1,1128.38,30.85,3.65
360,11.91,0.0028,1,1132.88,30.85,3.66
361,11.96,0.0028,1,1136.88,30.85,3.67
362,12.07,0.0028,1,1137.62,61.7,7.35
363,12.18,0.0028,1,1149.62,92.55,11.14
364,12.18,0.0028,1,1151.25,0,0
365,12.14,0.0028,1,1145,-30.85,0
366,12.1,0.0028,1,1142.75,0,0
367,12.12,0.0028,1,1143.38,0,0
368,12.17,0.0028,1,1144.38,0,0
369,12.14,0.0028,1,1147.88,0,0
370,12.12,0.0028,1,1142.88,0,0
371,12.09,0.0028,1,1144.12,0,0
372,12.1,0.0028,1,1138.62,0,0
373,12,0.0028,1,1120,0,0
374,11.82,0.0028,1,1114,30.85,3.6
375,11.76,0.0028,1,1117,30.85,3.61
376,11.84,0.0028,1,1119.88,30.85,3.62
377,11.84,0.0028,1,1125,0,0
378,11.8,0.0028,1,1096.88,0,0
379,11.82,0.0028,1,1108.88,0,0
380,11.78,0.0028,1,1118.5,0,0
381,11.84,0.0028,1,1120.25,-30.85,0
382,11.77,0.0028,1,1113.75,-61.7,0
383,11.74,0.0028,1,1090,-154.25,0
384,11.21,0.0028,1,1027.5,-246.8,0
385,10.45,0.0028,1,966.88,-154.25,0
386,10.07,0.0028,1,937.88,-123.4,0
387,9.6,0.0028,1,889.38,-246.8,0
388,8.72,0.0028,1,785.38,-215.95,0
389,7.82,0.0028,1,697.75,-215.95,0
390,7.31,0.0028,1,604.12,-61.7,0
391,6.66,0.0028,1,601.5,-30.85,0
392,5.17,0.0028,1,599.88,-30.85,0
393,3.18,0.0028,1,600.5,-30.85,0
394,1.29,0.0028,1,600.12,-30.85,0
395,0.09,0.0028,1,609.12,-61.7,0
396,0,0,1,592.12,-30.85,0
397,0,0,1,565,154.25,9.13
398,0.95,0.0028,1,592.25,92.55,5.74
399,3.06,0.0028,1,509.12,863.8,46.05
400,5,0.0028,1,654.62,-215.95,0
401,4.87,0.0028,1,611.62,-30.85,0
402,5.3,0.0028,1,735.25,185.1,14.25
403,6.24,0.0028,1,826.12,92.55,8.01
404,6.67,0.0028,1,860.75,61.7,5.56
405,6.86,0.0028,1,872.12,92.55,8.45
406,7.08,0.0028,1,906.5,123.4,11.71
407,7.42,0.0028,1,960,154.25,15.51
408,7.8,0.0028,1,1005.12,92.55,9.74
409,8.16,0.0028,1,1045.75,61.7,6.76
410,8.36,0.0039,1,1069.88,30.85,3.46
411,8.51,0.0049,1,1081.5,30.85,3.49
412,8.65,0.0053,1,1105.88,0,0
413,8.81,0.0055,1,1123.12,0,0
414,8.93,0.0049,1,1129.25,-30.85,0
415,8.95,0.0054,1,1135.88,-30.85,0
416,9.01,0.0056,1,1145.38,-30.85,0
417,9.11,0.0052,1,1153.12,-30.85,0
418,9.12,0.0047,1,1155.38,-30.85,0
419,9.07,0.0038,1,1143.62,-30.85,0
420,9.05,0.0032,1,1136.25,-30.85,0
421,8.98,0.0026,1,1130.62,-30.85,0
422,9.01,0.0022,1,1146.38,92.55,11.11
423,9.23,0.002,1,1185.62,92.55,11.49
424,9.5,0.0018,1,1212.5,61.7,7.83
425,9.68,0.0014,1,1230.38,61.7,7.95
426,9.77,0.0016,1,1251.25,30.85,4.04
427,9.95,0.0018,1,1269.25,30.85,4.1
428,10.11,0.0029,1,1283.38,0,0
429,10.19,0.0037,1,1288.12,0,0
430,10.17,0.0048,1,1286.5,-30.85,0
431,10.14,0.0053,1,1273,-61.7,0
432,9.99,0.0057,1,1256.88,-61.7,0
433,9.81,0.0057,1,1236.12,-30.85,0
434,9.68,0.0056,1,1208.25,-30.85,0
435,9.54,0.0056,1,1197.5,0,0
436,9.4,0.0057,1,1176.75,-61.7,0
437,9.09,0.0052,1,1116.88,-154.25,0
438,8.46,0.0049,1,1037.38,-123.4,0
439,7.85,0.0048,1,960.38,-123.4,0
440,7.31,0.0049,1,899.62,-61.7,0
441,7,0.0047,1,875.62,-61.7,0
442,6.82,0.0046,1,848,-154.25,0
443,6.2,0.0045,1,735.75,-185.1,0
444,5.47,0.0045,1,664.12,-92.55,0
445,5.12,0.0044,1,633.62,-92.55,0
446,4.88,0.0043,1,615.88,-61.7,0
447,4.82,0.0042,1,605.75,-30.85,0
448,4.81,0.0041,1,605,-30.85,0
449,4.76,0.0039,1,599.12,0,0
450,4.73,0.0032,1,599.38,0,0
451,4.75,0.0028,1,599.62,0,0
452,4.84,0.0024,1,624.25,61.7,4.03
453,5.31,0.0016,1,712,154.25,11.5
454,6.14,0.0005,1,828.12,154.25,13.38
455,6.8,0.0004,1,882.62,123.4,11.41
456,7.38,0.0007,1,973,277.65,28.29
457,8.1,0.0007,1,1060.5,61.7,6.85
458,8.52,0.0003,1,1084.75,61.7,7.01
459,8.76,-0.0002,1,1122.38,30.85,3.63
460,8.91,-0.0007,1,1129.62,30.85,3.65
461,9.07,-0.0008,1,1155.75,61.7,7.47
462,9.29,-0.0007,1,1201.75,30.85,3.88
463,9.63,-0.0005,1,1230.38,30.85,3.97
464,9.88,-0.0004,1,1253.62,0,0
465,9.95,0,1,1222.5,-277.65,0
466,9.51,-0.0001,1,849.62,-246.8,0
467,8.76,-0.0002,1,835.38,92.55,8.1
468,9.08,-0.0004,1,879.12,185.1,17.04
469,9.79,-0.0007,1,958.25,339.35,34.05
470,10.55,-0.001,1,1024.62,154.25,16.55
471,11.01,-0.0014,1,1054,92.55,10.22
472,11.28,-0.0015,1,1075.5,92.55,10.42
473,11.51,-0.0016,1,1086.12,30.85,3.51
474,11.56,-0.0019,1,1095.62,0,0
475,11.52,-0.002,1,1099.62,30.85,3.55
476,11.66,-0.0018,1,1108,30.85,3.58
477,11.85,-0.0016,1,1119.62,0,0
478,11.85,-0.0015,1,1126.88,0,0
479,11.98,-0.0015,1,1127.5,-30.85,0
480,11.96,-0.0013,1,1128.5,-30.85,0
481,11.9,-0.0011,1,1118,0,0
482,11.84,-0.0006,1,1127.75,0,0
483,11.81,-0.0003,1,1112.25,0,0
484,11.73,-0.0005,1,1103.88,0,0
485,11.68,-0.0007,1,1093.75,30.85,3.53
486,11.59,-0.0011,1,1087.5,30.85,3.51
487,11.41,-0.0015,1,1086.88,30.85,3.51
488,11.49,-0.0017,1,1085.25,30.85,3.51
489,11.52,-0.0018,1,1085.25,30.85,3.51
490,11.47,-0.0019,1,1082.12,30.85,3.5
491,11.48,-0.0017,1,1072,30.85,3.46
492,11.31,-0.0015,1,1055.88,30.85,3.41
493,11.18,-0.0016,1,1041.62,30.85,3.37
494,10.92,-0.0015,1,1028.38,30.85,3.32
495,10.84,-0.0015,1,1022.88,92.55,9.91
496,10.84,-0.0015,1,1013,92.55,9.82
497,10.72,-0.0013,1,1007.5,92.55,9.76
498,10.51,-0.001,1,995.88,123.4,12.87
499,10.56,-0.0007,1,998.75,154.25,16.13
500,10.65,-0.0001,1,1011.5,123.4,13.07
501,10.75,0.0008,1,1024.12,123.4,13.23
502,11,0.0013,1,1048.62,61.7,6.78
503,11.17,0.0012,1,1062.5,61.7,6.87
504,11.43,0.0006,1,1082.88,61.7,7
505,11.56,0.0001,1,1103.75,30.85,3.57
506,11.75,-0.0003,1,1122.75,61.7,7.25
507,11.98,-0.0004,1,1143.88,30.85,3.7
508,12.11,0,1,1149.62,30.85,3.71
509,12.24,-0.0001,1,1157.25,30.85,3.74
510,12.31,-0.0004,1,1164.12,0,0
511,12.29,-0.0007,1,1161.62,30.85,3.75
512,12.45,-0.0001,1,1196.75,185.1,23.2
513,12.51,0.001,1,1168.62,-154.25,0
514,12.12,0.0024,1,1134.38,-92.55,0
515,11.78,0.0034,1,1104.88,-61.7,0
516,11.71,0.0035,1,1103,61.7,7.13
517,11.78,0.0034,1,1112.25,61.7,7.19
518,11.83,0.0027,1,1131.12,30.85,3.65
519,12.03,0.0025,1,1144.75,30.85,3.7
520,12.18,0.0024,1,1160.12,30.85,3.75
521,12.26,0.0018,1,1165.88,30.85,3.77
522,12.33,0.0021,1,1164.38,0,0
523,12.24,0.0022,1,1160.25,0,0
524,12.34,0.0021,1,1164.12,0,0
525,12.35,0.0027,1,1167.75,0,0
526,12.26,0.003,1,1157.5,0,0
527,12.22,0.0029,1,1149.12,0,0
528,12.15,0.0027,1,1148.5,0,0
529,12.11,0.0011,1,1144.38,0,0
530,12.17,0.0001,1,1145.25,0,0
531,12.16,0.0011,1,1154.75,61.7,7.46
532,12.28,0.0004,1,1173.75,30.85,3.79
533,12.48,0.0004,1,1179,0,0
534,12.49,0.0009,1,1180.75,0,0
535,12.52,0.0009,1,1183.38,-30.85,0
536,12.39,0.0003,1,1172.25,-30.85,0
537,12.36,-0.0002,1,1177.62,-30.85,0
538,12.33,-0.0005,1,1138.88,-92.55,0
539,12.06,-0.0004,1,1132.38,-61.7,0
540,11.87,-0.0012,1,1108.12,-61.7,0
541,11.57,-0.0015,1,1086.12,-61.7,0
542,11.47,-0.0019,1,1083.12,-30.85,0
543,11.34,-0.0019,1,1063.38,-30.85,0
544,11.15,-0.0015,1,1047,0,0
545,11,-0.0017,1,1037,30.85,3.35
546,11.03,-0.0017,1,1035.75,30.85,3.35
547,10.92,-0.001,1,1037.38,0,0
548,10.87,-0.0021,1,1026,-30.85,0
549,10.76,-0.0026,1,1014.62,-30.85,0
550,10.64,-0.0022,1,1002.5,-30.85,0
551,10.59,-0.0016,1,997.5,30.85,3.22
552,10.6,-0.0013,1,991.38,61.7,6.41
553,10.55,-0.0013,1,1005.25,61.7,6.5
554,10.71,-0.0015,1,1014.5,123.4,13.11
555,10.82,-0.0015,1,1032.62,92.55,10.01
556,10.86,-0.0019,1,1036.12,30.85,3.35
557,10.89,-0.0022,1,1024.62,92.55,9.93
558,10.83,-0.0022,1,1023.75,92.55,9.92
559,10.83,-0.0023,1,1020.75,61.7,6.6
560,10.8,-0.0024,1,1022.25,61.7,6.6
561,10.81,-0.002,1,1028.88,61.7,6.65
562,10.99,-0.0018,1,1050.5,92.55,10.18
563,11.23,-0.0019,1,1079.5,30.85,3.49
564,11.59,-0.002,1,1101.12,0,0
565,11.77,-0.0031,1,1125.38,-30.85,0
566,12,-0.0037,1,1133.25,-30.85,0
567,12.03,-0.0039,1,1140.62,-61.7,0
568,12.09,-0.0034,1,1146.5,-30.85,0
569,12.21,-0.0029,1,1151.38,-30.85,0
570,12.25,-0.0025,1,1171.5,0,0
571,12.21,-0.0026,1,1156.88,0,0
572,12.2,-0.0022,1,1145.38,30.85,3.7
573,12.08,-0.0018,1,1139.25,30.85,3.68
574,12.01,-0.0017,1,1136.62,30.85,3.67
575,11.97,-0.0015,1,1130,30.85,3.65
576,11.96,-0.0013,1,1127,30.85,3.64
577,11.92,-0.0015,1,1124,30.85,3.63
578,11.94,-0.0013,1,1125.62,30.85,3.64
579,11.81,-0.0013,1,1118.75,0,0
580,11.78,-0.001,1,1106.5,-30.85,0
581,11.73,-0.0003,1,1103.12,-61.7,0
582,11.69,-0.0001,1,1089.25,-123.4,0
583,11.27,-0.0003,1,1031.5,-246.8,0
584,10.47,-0.0003,1,959.12,-185.1,0
585,9.98,-0.0003,1,933.25,-123.4,0
586,9.78,-0.0002,1,921.88,-92.55,0
587,9.78,0,1,936,0,0
588,9.81,-0.0004,1,932.5,0,0
589,10.03,-0.0006,1,960,30.85,3.1
590,10.22,-0.0008,1,976.5,0,0
591,10.35,-0.001,1,978.38,-30.85,0
592,10.5,-0.001,1,988.5,-92.55,0
593,10.43,-0.0013,1,974.25,-92.55,0
594,10.25,-0.0012,1,965.88,-92.55,0
595,9.92,-0.0012,1,927.38,-61.7,0
596,9.62,-0.0012,1,904.88,-30.85,0
597,9.38,-0.0012,1,861,-61.7,0
598,9.1,-0.0016,1,854.12,-61.7,0
599,8.9,-0.0017,1,841.5,30.85,2.72
600,8.92,-0.0017,1,847.88,30.85,2.74
601,8.92,-0.0018,1,834.5,0,0
602,8.71,-0.0019,1,822.75,-92.55,0
603,7.91,-0.0019,1,712.5,-215.95,0
604,6.81,-0.0019,1,605.5,-61.7,0
605,6.36,-0.0018,1,595.12,-30.85,0
606,6.29,-0.0018,1,595.5,0,0
607,6.31,-0.0018,1,597.25,0,0
608,6.31,-0.0017,1,599.88,0,0
609,6.35,-0.0017,1,599.38,0,0
610,6.45,-0.0018,1,617.12,0,0
611,6.63,-0.0018,1,634.75,-30.85,0
612,6.74,-0.0019,1,639,0,0
613,7.01,-0.002,1,674.12,61.7,4.36
614,7.38,-0.0022,1,702.5,-30.85,0
615,7.42,-0.0026,1,701.88,-61.7,0
616,7.41,-0.0028,1,705.38,-30.85,0
617,7.33,-0.0027,1,689,-30.85,0
618,7.24,-0.0028,1,683.62,-30.85,0
619,7.15,-0.003,1,679.38,-30.85,0
620,7.17,-0.0034,1,684.38,0,0
621,7.24,-0.0039,1,694.62,0,0
622,7.26,-0.0042,1,674.25,-61.7,0
623,7.11,-0.0042,1,664.75,-61.7,0
624,7.03,-0.0041,1,674.25,-30.85,0
625,7.01,-0.0043,1,653.12,-30.85,0
626,7,-0.004,1,660.12,30.85,2.13
627,7.1,-0.0037,1,677.38,0,0
628,7.22,-0.0036,1,693.12,-30.85,0
629,7.31,-0.0037,1,698.62,-30.85,0
630,7.36,-0.0038,1,698.88,-30.85,0
631,7.25,-0.0039,1,694.38,-92.55,0
632,7.19,-0.0041,1,673.62,-92.55,0
633,7.09,-0.0043,1,669.38,-61.7,0
634,7.02,-0.0044,1,653.88,-61.7,0
635,6.84,-0.0044,1,634.25,-30.85,0
636,6.74,-0.0043,1,645.38,-30.85,0
637,6.65,-0.0042,1,623.75,-30.85,0
638,6.58,-0.0041,1,625.75,30.85,2.02
639,6.73,-0.004,1,643.62,30.85,2.08
640,6.87,-0.0038,1,652.25,0,0
641,6.85,-0.0036,1,644.88,0,0
642,6.75,-0.0037,1,631.5,-30.85,0
643,6.6,-0.0038,1,622.12,-30.85,0
644,6.51,-0.0035,1,613.5,-30.85,0
645,6.43,-0.0032,1,602.38,30.85,1.95
646,6.46,-0.0028,1,609.38,-30.85,0
647,6.45,-0.0025,1,606.62,-30.85,0
648,6.33,-0.0024,1,589.75,61.7,3.81
649,6.13,-0.0024,1,572,154.25,9.24
650,5.74,-0.0023,1,609,-30.85,0
651,4.99,-0.0022,1,603.88,-30.85,0
652,3.09,-0.0021,1,601.5,-30.85,0
653,2.1,-0.002,1,597.25,-30.85,0
654,0.85,-0.002,1,597.88,-30.85,0
655,0.06,-0.002,1,597.5,-30.85,0
656,0,0,1,568.12,92.55,5.51
657,0.68,-0.0019,1,604.75,30.85,1.95
658,1.72,-0.0019,1,604.5,-30.85,0
659,1.72,-0.0018,1,584.25,30.85,1.89
660,1.75,-0.0018,1,605.25,-30.85,0
661,1.73,-0.0018,1,598.38,0,0
662,1.75,-0.0018,1,595.62,0,0
663,1.75,-0.0018,1,601.88,0,0
664,1.76,-0.0019,1,602.25,-30.85,0
665,1.75,-0.0019,1,603.75,-30.85,0
666,1.75,-0.0019,1,601.88,-30.85,0
667,1.76,-0.0018,1,600.5,-30.85,0
